race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,1,5130,上野 拓馬,3,28,52.6,0,0,0.16,4.11,16.67,38.1,5.25,37.5,37.5,21.88,37.5,34,52
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,2,4204,柴田 大輔,3,43,51.5,0,0,0.2,5.34,37.35,55.42,2,0,25,23.68,36.84,37.5,50
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,3,3497,後藤 浩,3,57,53,0,0,0.17,5.2,32.5,50,5.75,45,55,20.93,53.49,31.91,40.43
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,4,5318,河内 一馬,3,24,53.8,0,0,0.18,2.85,9.76,18.29,1.56,0,11.11,16.67,43.33,20.41,42.86
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,5,4329,小松 卓司,3,42,52,0,0,0.16,4.17,22.09,36.05,5.5,37.5,62.5,39.39,57.58,34,50
2026-02-18,1,1,2026-02-18 15:20:00,5,第37回日本モーターボート選手会会長杯,6,5430,鳥本 智史,4,21,52,0,0,,1.74,3.23,6.45,0,0,0,41.46,56.1,27.91,41.86
2026-02-18,1,2,2026-02-18 15:46:00,5,第37回日本モーターボート選手会会長杯,1,5128,坪井 爽佑,3,29,52,1,0,0.18,4.54,28.81,44.07,2.92,16,16,33.33,33.33,24,40
2026-02-18,1,2,2026-02-18 15:46:00,5,第37回日本モーターボート選手会会長杯,2,4491,田中 堅,3,39,51.5,0,0,0.19,4.47,20.27,39.19,5.01,33.68,44.21,33.33,50,40,62
2026-02-18,1,2,2026-02-18 15:46:00,5,第37回日本モーターボート選手会会長杯,3,3811,石田 章央,2,50,53.8,0,0,0.15,5.75,44.76,54.29,5.75,31.25,68.75,29.73,37.84,11.11,20.37
2026-02-18,1,2,2026-02-18 15:46:00,5,第37回日本モーターボート選手会会長杯,4,5266,石田 勇斗,3,25,52.9,0,0,0.17,4.46,26.58,37.97,2.83,16.67,22.22,34.38,50,30.91,56.36
