race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,1,5207,高山 敬悟,3,28,52.8,1,0,0.16,5.37,38.95,50.53,0,0,0,30.56,44.44,38.1,59.52
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,2,3527,中嶋 誠一郎,3,55,52.4,0,0,0.17,5.25,31.25,54.17,5.47,35.29,50,27.03,45.95,18.42,28.95
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,3,4269,杉山 裕也,2,40,52,0,0,0.15,6.74,51.89,65.09,7.19,53.13,81.25,39.02,46.34,35.71,52.38
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,4,3771,折下 寛法,3,52,52,0,0,0.15,5.47,33,56,5.15,30,55,21.62,35.14,33.33,47.22
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,5,4430,永田 秀二,2,40,55.5,0,0,0.17,5.89,36.07,59.84,6.2,41.12,58.88,11.43,34.29,30.95,45.24
2026-07-28,3,1,2026-07-28 11:14:00,4,第35回アサヒビールカップ,6,5311,小林 京平,3,28,52,0,0,0.18,5.25,32.14,48.81,3.74,15.79,21.05,35,45,23.68,42.11
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,1,4401,小林 泰,2,41,52.3,0,0,0.15,5.51,38.46,53.85,6.01,38.37,58.14,31.43,51.43,40.54,62.16
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,2,4204,柴田 大輔,3,43,52.4,0,0,0.19,5.02,30.43,41.3,6.59,54.55,63.64,40,50,25.64,38.46
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,3,3964,宮地 博士,3,47,52.5,0,0,0.2,4.1,16.48,32.97,4.37,15.79,26.32,27.03,43.24,34.38,43.75
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,4,4564,山本 景士郎,3,38,52.2,0,0,0.19,4.64,23.81,43.81,4.78,34.15,41.46,31.82,47.73,33.33,54.76
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,5,4270,岸本 雄貴,3,44,56.2,0,0,0.18,4.95,28.57,48.05,0,0,0,32.56,44.19,46.34,53.66
2026-07-28,3,2,2026-07-28 11:41:00,4,第35回アサヒビールカップ,6,4345,西舘 健,2,41,54.6,0,0,0.15,5.68,42.59,54.63,5.35,35.29,50.98,47.5,70,32.56,41.86
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,1,3880,浅見 宗孝,3,53,57.2,1,0,0.19,4.76,22.62,46.43,4.71,25.42,38.98,32.56,48.84,24.32,54.05
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,2,4297,山田 哲也,1,43,52,1,0,0.11,6.3,44.74,61.4,6.25,44.58,56.63,26.19,47.62,20,40
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,3,5095,小原 聡将,2,32,52.5,0,0,0.15,6.4,42.71,64.58,6.55,50.57,64.37,28.95,47.37,32.56,53.49
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,4,4711,前出 達吉,2,36,52,0,0,0.16,6.12,43.14,67.65,5.67,44.44,50,51.16,69.77,40,62.86
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,5,4395,下河 雅史,3,40,53,1,0,0.18,5.54,37.86,53.4,5.89,42.11,63.16,20.51,35.9,35.56,57.78
2026-07-28,3,3,2026-07-28 12:08:00,4,第35回アサヒビールカップ,6,4432,黄金井 力良,3,40,55,0,0,0.16,5.43,31.91,56.38,6.05,39.68,57.14,8.82,23.53,41.67,63.89
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,1,4374,永田 義紘,3,42,52,0,0,0.15,4.71,30.43,39.13,4.96,17.86,50,27.5,45,28.13,43.75
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,2,4251,川崎 誠志,3,43,52,0,0,0.21,4.55,22.55,43.14,4.74,33.33,40.74,32.43,64.86,45.95,62.16
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,3,5047,國分 将太郎,3,32,52.7,0,0,0.17,5.73,34.02,58.76,5.96,38.78,65.31,36.84,52.63,18.42,28.95
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,4,4227,安達 裕樹,2,43,52,1,0,0.16,6.18,35.9,56.41,6.83,47.83,60.87,16.67,27.78,18.92,29.73
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,5,3946,赤岩 善生,1,50,53.8,0,0,0.15,7.07,50.45,69.37,7.17,50,83.33,30.23,46.51,46.34,63.41
2026-07-28,3,4,2026-07-28 12:35:00,4,第35回アサヒビールカップ,6,4082,濱崎 誠,3,46,52,1,0,0.18,5.91,43.59,62.39,5.9,42.86,59.52,47.62,64.29,46.34,56.1
2026-07-28,3,5,2026-07-28 13:02:00,4,第35回アサヒビールカップ,1,4840,鈴木 秀茉,3,34,52,0,0,0.16,5.03,32.73,52.73,4.2,10,40,18.42,36.84,13.51,45.95
